Date_Time,t_in,t_out,temp_diff,power_heating,power_cooling,power_electricity,total_power
2019/01/01  01:00:00,3.68,0.93,2.7506158449948384,0.0,0.0,0.14,0.0
2019/01/01  02:00:00,3.6,0.65,2.953680925829244,0.0,0.0,0.14,0.0
2019/01/01  03:00:00,3.6,0.85,2.751314916453783,0.0,0.0,0.14,0.0
2019/01/01  04:00:00,3.59,0.97,2.611017636030874,0.0,0.0,0.14,0.0
2019/01/01  05:00:00,3.57,1.0,2.5667409140222364,0.0,0.0,0.14,0.0
2019/01/01  06:00:00,3.54,1.0,2.5447941347107963,0.0,0.0,0.14,0.0
2019/01/01  07:00:00,3.53,1.15,2.381025452368914,0.0,0.0,0.14,0.0
2019/01/01  08:00:00,3.52,1.27,2.246065281938599,0.0,0.0,0.14,0.0
2019/01/01  09:00:00,3.51,1.45,2.062442162227245,0.0,0.0,0.14,0.0
2019/01/01  10:00:00,3.51,1.58,1.930967084943032,0.0,0.0,0.14,0.0
2019/01/01  11:00:00,3.51,1.9,1.6110062346616005,0.0,0.0,0.14,0.0
2019/01/01  12:00:00,3.53,2.3,1.2348370185055986,0.0,0.0,0.14,0.0
2019/01/01  13:00:00,3.56,2.7,0.8645710340091854,0.0,0.0,0.14,0.0
2019/01/01  14:00:00,3.58,2.8,0.780817308527884,0.0,0.0,0.14,0.0
2019/01/01  15:00:00,3.57,2.73,0.8487682334924318,0.0,0.0,0.14,0.0
2019/01/01  16:00:00,3.57,2.7,0.8678189314399143,0.0,0.0,0.14,0.0
2019/01/01  17:00:00,3.57,2.7,0.8690496644178731,0.0,0.0,0.14,0.0
2019/01/01  18:00:00,3.58,2.77,0.8017501724361162,0.0,0.0,0.14,0.0
2019/01/01  19:00:00,3.59,2.8,0.7860532626153445,0.0,0.0,0.14,0.0
2019/01/01  20:00:00,3.6,2.95,0.6502199586441697,0.0,0.0,0.14,0.0
2019/01/01  21:00:00,3.61,2.85,0.7552454295425548,0.0,0.0,0.14,0.0
2019/01/01  22:00:00,3.59,2.65,0.9375145284638857,0.0,0.0,0.14,0.0
2019/01/01  23:00:00,3.57,2.45,1.1158816086957413,0.0,0.0,0.14,0.0
2019/01/01  23:59:59,3.54,2.25,1.2884975217431136,0.0,0.0,0.14,0.0
2019/01/02  01:00:00,3.51,2.05,1.4613816605320236,0.0,0.0,0.14,0.0
2019/01/02  02:00:00,3.5,2.08,1.4248816669437185,0.0,0.0,0.14,0.0
2019/01/02  03:00:00,3.5,2.1,1.397310433204157,0.0,0.0,0.14,0.0
2019/01/02  04:00:00,3.49,2.18,1.3188617234820397,0.0,0.0,0.14,0.0
2019/01/02  05:00:00,3.49,2.12,1.3613522473186386,0.0,0.0,0.14,0.0
2019/01/02  06:00:00,3.47,2.1,1.3731236400006508,0.0,0.0,0.14,0.0
2019/01/02  07:00:00,3.46,2.02,1.4350577309818666,0.0,0.0,0.14,0.0
2019/01/02  08:00:00,8.93,2.0,6.9260580381743555,11.19,0.0,5.03,11.19
2019/01/02  09:00:00,11.02,2.0,9.015510581121944,11.49,0.0,5.03,11.49
2019/01/02  10:00:00,12.39,2.0,10.393588323033647,11.57,0.0,5.03,11.57
2019/01/02  11:00:00,13.74,2.3,11.441565834336341,11.57,0.0,5.02,11.57
2019/01/02  12:00:00,14.95,2.7,12.253792406718848,11.57,0.0,5.01,11.57
2019/01/02  13:00:00,16.28,3.1,13.181599429210346,11.52,0.0,5.0,11.52
2019/01/02  14:00:00,17.21,3.42,13.78399922110243,10.29,0.0,5.01,10.29
2019/01/02  15:00:00,17.87,3.65,14.219672517529725,9.37,0.0,5.02,9.37
2019/01/02  16:00:00,18.45,3.92,14.529260788717473,8.22,0.0,5.03,8.22
2019/01/02  17:00:00,18.92,3.7,15.22051986223289,7.32,0.0,5.03,7.32
2019/01/02  18:00:00,19.23,3.3,15.928273610378497,5.26,0.0,5.03,5.26
2019/01/02  19:00:00,19.48,2.9,16.577535405223063,3.96,0.0,5.03,3.96
2019/01/02  20:00:00,18.08,2.35,15.725527557104632,0.0,0.0,2.58,0.0
2019/01/02  21:00:00,16.72,1.75,14.967497526364927,0.0,0.0,0.14,0.0
2019/01/02  22:00:00,16.12,1.15,14.968653671963525,0.0,0.0,0.14,0.0
2019/01/02  23:00:00,15.69,0.85,14.840468426287593,0.0,0.0,0.14,0.0
2019/01/02  23:59:59,15.41,0.65,14.7606688595083,0.0,0.0,0.14,0.0
2019/01/03  01:00:00,15.15,0.45,14.697370915752286,0.0,0.0,0.14,0.0
2019/01/03  02:00:00,14.9,0.03,14.876817025529562,0.0,0.0,0.14,0.0
2019/01/03  03:00:00,14.67,-0.4,15.065313415698927,0.0,0.0,0.14,0.0
2019/01/03  04:00:00,14.44,-0.88,15.31064466084952,0.0,0.0,0.14,0.0
2019/01/03  05:00:00,14.23,-0.77,15.009562011963212,0.0,0.0,0.14,0.0
2019/01/03  06:00:00,14.06,-0.55,14.605339222676056,0.0,0.0,0.14,0.0
2019/01/03  07:00:00,13.89,-0.28,14.160219047384373,0.0,0.0,0.14,0.0
2019/01/03  08:00:00,17.81,-0.28,18.08314938905165,8.44,0.0,5.03,8.44
2019/01/03  09:00:00,18.92,-0.3,19.220566745591157,7.49,0.0,5.03,7.49
2019/01/03  10:00:00,19.38,-0.38,19.75180122803071,7.4,0.0,5.03,7.4
2019/01/03  11:00:00,19.7,0.05,19.649492013680504,6.27,0.0,5.02,6.27
2019/01/03  12:00:00,19.95,0.73,19.224547114589615,5.35,0.0,5.02,5.35
2019/01/03  13:00:00,20.15,1.35,18.7984583052593,3.9,0.0,5.01,3.9
2019/01/03  14:00:00,20.32,1.8,18.517434501619014,3.36,0.0,5.01,3.36
2019/01/03  15:00:00,20.47,2.27,18.19619405983062,3.57,0.0,5.02,3.57
2019/01/03  16:00:00,20.61,2.7,17.908970825278843,3.13,0.0,5.03,3.13
2019/01/03  17:00:00,20.73,2.2,18.534197808467574,3.01,0.0,5.03,3.01
2019/01/03  18:00:00,20.84,2.15,18.68924252090501,1.42,0.0,5.03,1.42
2019/01/03  19:00:00,20.93,2.35,18.581772460604835,0.51,0.0,5.03,0.51
2019/01/03  20:00:00,20.45,2.25,18.199805048557284,0.0,0.0,2.58,0.0
2019/01/03  21:00:00,19.43,2.05,17.384351410634668,0.0,0.0,0.14,0.0
2019/01/03  22:00:00,19.02,1.85,17.170910545316467,0.0,0.0,0.14,0.0
2019/01/03  23:00:00,18.7,1.65,17.04935198136504,0.0,0.0,0.14,0.0
2019/01/03  23:59:59,18.46,1.45,17.009532184793528,0.0,0.0,0.14,0.0
2019/01/04  01:00:00,18.22,1.25,16.972926814398257,0.0,0.0,0.14,0.0
2019/01/04  02:00:00,18.01,1.35,16.662886879603356,0.0,0.0,0.14,0.0
2019/01/04  03:00:00,17.82,1.55,16.269973022573268,0.0,0.0,0.14,0.0
2019/01/04  04:00:00,17.64,1.75,15.885917112299392,0.0,0.0,0.14,0.0
2019/01/04  05:00:00,17.44,1.43,16.011879783766886,0.0,0.0,0.14,0.0
2019/01/04  06:00:00,17.23,1.0,16.228926658770582,0.0,0.0,0.14,0.0
2019/01/04  07:00:00,17.02,0.53,16.49454762409103,0.0,0.0,0.14,0.0
2019/01/04  08:00:00,19.61,0.25,19.3624101731209,4.34,0.0,5.03,4.34
2019/01/04  09:00:00,20.11,-0.03,20.139583507088282,3.84,0.0,5.03,3.84
2019/01/04  10:00:00,20.37,-0.25,20.623422907218995,4.58,0.0,5.01,4.58
2019/01/04  11:00:00,20.57,-0.07,20.64572403324217,4.04,0.0,5.0,4.04
2019/01/04  12:00:00,20.73,0.15,20.579401198362024,3.62,0.0,5.01,3.62
2019/01/04  13:00:00,20.86,0.42,20.433432370180768,2.5,0.0,5.01,2.5
2019/01/04  14:00:00,20.97,0.65,20.322690277187576,2.24,0.0,5.01,2.24
2019/01/04  15:00:00,21.08,0.93,20.156779496531026,2.73,0.0,5.01,2.73
2019/01/04  16:00:00,21.18,1.15,20.032654377308255,2.51,0.0,5.02,2.51
2019/01/04  17:00:00,21.28,0.82,20.451801568112653,2.47,0.0,5.03,2.47
2019/01/04  18:00:00,21.35,0.33,21.028824425535873,0.96,0.0,5.03,0.96
2019/01/04  19:00:00,21.46,-0.17,21.63063521101362,0.26,0.0,5.03,0.26
2019/01/04  20:00:00,21.12,0.23,20.89811382709332,0.0,0.0,2.58,0.0
2019/01/04  21:00:00,20.23,0.93,19.302675818069645,0.0,0.0,0.14,0.0
2019/01/04  22:00:00,19.96,1.62,18.33491189292911,0.0,0.0,0.14,0.0
2019/01/04  23:00:00,19.62,0.6,19.018602007328898,0.0,0.0,0.14,0.0
2019/01/04  23:59:59,19.29,-1.0,20.294636063309355,0.0,0.0,0.14,0.0
2019/01/05  01:00:00,18.96,-2.6,21.564403173320272,0.0,0.0,0.14,0.0
2019/01/05  02:00:00,18.65,-3.53,22.179088755087143,0.0,0.0,0.14,0.0
2019/01/05  03:00:00,18.36,-4.15,22.510622149054818,0.0,0.0,0.14,0.0
2019/01/05  04:00:00,18.06,-4.83,22.888629936893135,0.0,0.0,0.14,0.0
2019/01/05  05:00:00,17.79,-5.0,22.785763436602895,0.0,0.0,0.14,0.0
2019/01/05  06:00:00,17.52,-5.0,22.52330433987194,0.0,0.0,0.14,0.0
2019/01/05  07:00:00,17.24,-5.45,22.694505153482837,0.0,0.0,0.14,0.0
2019/01/05  08:00:00,19.81,-5.0,24.812461357619764,5.08,0.0,5.03,5.08
2019/01/05  09:00:00,20.3,-4.2,24.497281435940675,4.26,0.0,5.03,4.26
2019/01/05  10:00:00,20.53,-2.2,22.734829503908923,4.79,0.0,5.01,4.79
2019/01/05  11:00:00,20.72,-0.62,21.341302684064846,3.89,0.0,4.99,3.89
2019/01/05  12:00:00,20.86,0.75,20.112787203236337,3.18,0.0,4.97,3.18
2019/01/05  13:00:00,20.98,2.08,18.90727082163775,1.88,0.0,4.96,1.88
2019/01/05  14:00:00,21.09,2.33,18.76220242197962,1.63,0.0,4.97,1.63
2019/01/05  15:00:00,21.19,2.3,18.888678451805205,2.16,0.0,5.0,2.16
2019/01/05  16:00:00,21.28,2.23,19.058841546009415,2.05,0.0,5.02,2.05
2019/01/05  17:00:00,21.37,1.68,19.698018619571002,2.09,0.0,5.03,2.09
2019/01/05  18:00:00,21.45,0.9,20.546792962915553,0.73,0.0,5.03,0.73
2019/01/05  19:00:00,21.62,0.17,21.443669015195027,0.24,0.0,5.03,0.24
2019/01/05  20:00:00,21.3,0.0,21.303723767048744,0.0,0.0,2.58,0.0
2019/01/05  21:00:00,20.38,0.0,20.38268707497493,0.0,0.0,0.14,0.0
2019/01/05  22:00:00,20.07,0.0,20.072493241112976,0.0,0.0,0.14,0.0
2019/01/05  23:00:00,19.75,-0.15,19.899685201860304,0.0,0.0,0.14,0.0
2019/01/05  23:59:59,19.49,-0.35,19.842706876540053,0.0,0.0,0.14,0.0
2019/01/06  01:00:00,19.24,-0.55,19.793360298719534,0.0,0.0,0.14,0.0
2019/01/06  02:00:00,19.01,-0.6,19.60711025832205,0.0,0.0,0.14,0.0
2019/01/06  03:00:00,18.78,-0.53,19.30894882196802,0.0,0.0,0.14,0.0
2019/01/06  04:00:00,18.56,-0.5,19.06477225814217,0.0,0.0,0.14,0.0
2019/01/06  05:00:00,18.35,-0.57,18.92011766620047,0.0,0.0,0.14,0.0
2019/01/06  06:00:00,18.13,-0.67,18.80132569816568,0.0,0.0,0.14,0.0
2019/01/06  07:00:00,17.91,-0.78,18.68470180827081,0.0,0.0,0.14,0.0
2019/01/06  08:00:00,20.11,-1.03,21.13498096453121,3.43,0.0,5.03,3.43
2019/01/06  09:00:00,20.49,-1.25,21.738213585975423,3.12,0.0,5.03,3.12
2019/01/06  10:00:00,20.7,-1.53,22.223022764483094,4.19,0.0,5.03,4.19
2019/01/06  11:00:00,20.86,-0.78,21.637018609806894,3.61,0.0,5.02,3.61
2019/01/06  12:00:00,21.0,0.25,20.74742965118629,3.05,0.0,5.02,3.05
2019/01/06  13:00:00,21.11,1.33,19.782109752260197,1.81,0.0,5.01,1.81
2019/01/06  14:00:00,21.2,1.82,19.378811626598356,1.54,0.0,5.01,1.54
2019/01/06  15:00:00,21.3,2.2,19.097836718718174,2.01,0.0,5.02,2.01
2019/01/06  16:00:00,21.38,2.53,18.859920375606684,1.8,0.0,5.02,1.8
2019/01/06  17:00:00,21.47,1.62,19.841662977237707,1.97,0.0,5.03,1.97
2019/01/06  18:00:00,21.53,0.25,21.28285450653756,0.74,0.0,5.03,0.74
2019/01/06  19:00:00,21.65,-1.07,22.72735814217287,0.24,0.0,5.03,0.24
2019/01/06  20:00:00,21.32,-1.55,22.874640281184227,0.0,0.0,2.58,0.0
2019/01/06  21:00:00,20.42,-1.75,22.167867710158546,0.0,0.0,0.14,0.0
2019/01/06  22:00:00,20.08,-1.95,22.031131533927947,0.0,0.0,0.14,0.0
2019/01/06  23:00:00,19.72,-2.53,22.240325991403886,0.0,0.0,0.14,0.0
2019/01/06  23:59:59,19.41,-3.15,22.55500466999583,0.0,0.0,0.14,0.0
2019/01/07  01:00:00,19.1,-3.83,22.92205095433198,0.0,0.0,0.14,0.0
2019/01/07  02:00:00,18.81,-4.0,22.81058417400551,0.0,0.0,0.14,0.0
2019/01/07  03:00:00,18.54,-4.0,22.541738765979773,0.0,0.0,0.14,0.0
2019/01/07  04:00:00,18.28,-4.0,22.276982622076932,0.0,0.0,0.14,0.0
2019/01/07  05:00:00,18.02,-4.0,22.01737944875586,0.0,0.0,0.14,0.0
2019/01/07  06:00:00,17.76,-4.0,21.76128135591466,0.0,0.0,0.14,0.0
2019/01/07  07:00:00,17.51,-4.0,21.50867007142087,0.0,0.0,0.14,0.0
2019/01/07  08:00:00,17.27,-3.78,21.04364139082166,0.0,0.0,0.14,0.0
2019/01/07  09:00:00,17.04,-3.4,20.443779697473534,0.0,0.0,0.14,0.0
2019/01/07  10:00:00,16.83,-3.08,19.90449342420891,0.0,0.0,0.14,0.0
2019/01/07  11:00:00,16.7,-0.97,17.67921421581473,0.0,0.0,0.14,0.0
2019/01/07  12:00:00,16.65,1.65,14.999840636514579,0.0,0.0,0.14,0.0
2019/01/07  13:00:00,16.63,4.33,12.30306279266592,0.0,0.0,0.14,0.0
2019/01/07  14:00:00,16.59,5.75,10.837750851592915,0.0,0.0,0.14,0.0
2019/01/07  15:00:00,16.43,4.5,11.925112864272567,0.0,0.0,0.14,0.0
2019/01/07  16:00:00,16.24,3.55,12.690907992121573,0.0,0.0,0.14,0.0
2019/01/07  17:00:00,16.09,3.1,12.990386424069905,0.0,0.0,0.14,0.0
2019/01/07  18:00:00,15.91,2.1,13.810835167713194,0.0,0.0,0.14,0.0
2019/01/07  19:00:00,15.71,0.9,14.809102915661121,0.0,0.0,0.14,0.0
2019/01/07  20:00:00,15.53,0.38,15.15247339659382,0.0,0.0,0.14,0.0
2019/01/07  21:00:00,15.36,0.15,15.210476662776475,0.0,0.0,0.14,0.0
2019/01/07  22:00:00,15.19,-0.12,15.313631904785519,0.0,0.0,0.14,0.0
2019/01/07  23:00:00,15.02,-0.28,15.294722872423169,0.0,0.0,0.14,0.0
2019/01/07  23:59:59,14.86,-0.3,15.157034605356207,0.0,0.0,0.14,0.0
2019/01/08  01:00:00,14.69,-0.38,15.068014652057533,0.0,0.0,0.14,0.0
2019/01/08  02:00:00,14.5,-1.0,15.503745919331829,0.0,0.0,0.14,0.0
2019/01/08  03:00:00,14.3,-1.73,16.022805394750165,0.0,0.0,0.14,0.0
2019/01/08  04:00:00,14.08,-2.5,16.584430085425154,0.0,0.0,0.14,0.0
2019/01/08  05:00:00,13.88,-2.92,16.802499178534237,0.0,0.0,0.14,0.0
2019/01/08  06:00:00,13.68,-3.23,16.902484773438797,0.0,0.0,0.14,0.0
2019/01/08  07:00:00,13.47,-3.53,16.99963466057645,0.0,0.0,0.14,0.0
2019/01/08  08:00:00,13.29,-3.3,16.593423062201136,0.0,0.0,0.14,0.0
2019/01/08  09:00:00,13.13,-2.9,16.03070708708535,0.0,0.0,0.14,0.0
2019/01/08  10:00:00,12.97,-2.5,15.474656234686796,0.0,0.0,0.14,0.0
2019/01/08  11:00:00,12.86,-1.43,14.281097116352978,0.0,0.0,0.14,0.0
2019/01/08  12:00:00,12.77,-0.13,12.895119269494288,0.0,0.0,0.14,0.0
2019/01/08  13:00:00,12.7,1.18,11.525073918567696,0.0,0.0,0.14,0.0
2019/01/08  14:00:00,12.6,1.35,11.246982211678244,0.0,0.0,0.14,0.0
2019/01/08  15:00:00,12.47,1.23,11.244464332740794,0.0,0.0,0.14,0.0
2019/01/08  16:00:00,12.34,1.05,11.29464951335967,0.0,0.0,0.14,0.0
2019/01/08  17:00:00,12.22,0.85,11.365813104162058,0.0,0.0,0.14,0.0
2019/01/08  18:00:00,12.09,0.65,11.437774816080378,0.0,0.0,0.14,0.0
2019/01/08  19:00:00,11.96,0.45,11.50963786692756,0.0,0.0,0.14,0.0
2019/01/08  20:00:00,11.83,0.33,11.508885862131283,0.0,0.0,0.14,0.0
2019/01/08  21:00:00,11.71,0.3,11.412922782971986,0.0,0.0,0.14,0.0
2019/01/08  22:00:00,11.59,0.23,11.365425551918538,0.0,0.0,0.14,0.0
2019/01/08  23:00:00,11.47,0.2,11.268488998987662,0.0,0.0,0.14,0.0
2019/01/08  23:59:59,11.35,0.2,11.148907342524035,0.0,0.0,0.14,0.0
2019/01/09  01:00:00,11.23,0.2,11.029343293618291,0.0,0.0,0.14,0.0
2019/01/09  02:00:00,11.11,0.28,10.838873822069075,0.0,0.0,0.14,0.0
2019/01/09  03:00:00,11.0,0.3,10.698515748697561,0.0,0.0,0.14,0.0
2019/01/09  04:00:00,10.89,0.38,10.51031890041942,0.0,0.0,0.14,0.0
2019/01/09  05:00:00,10.78,0.47,10.301271762046525,0.0,0.0,0.14,0.0
2019/01/09  06:00:00,10.67,0.65,10.022353413597752,0.0,0.0,0.14,0.0
2019/01/09  07:00:00,10.57,0.78,9.795170023923056,0.0,0.0,0.14,0.0
2019/01/09  08:00:00,15.21,0.88,14.338798791702283,10.79,0.0,5.03,10.79
2019/01/09  09:00:00,17.12,1.05,16.070511964799078,10.85,0.0,5.03,10.85
2019/01/09  10:00:00,17.98,1.18,16.800475339297996,10.05,0.0,5.02,10.05
2019/01/09  11:00:00,18.64,1.27,17.362201457306508,8.6,0.0,4.98,8.6
2019/01/09  12:00:00,19.12,2.12,16.995591047997966,7.26,0.0,4.98,7.26
2019/01/09  13:00:00,19.43,3.3,16.134204761082927,5.35,0.0,5.0,5.35
2019/01/09  14:00:00,19.69,4.2,15.488459940170191,4.4,0.0,4.98,4.4
2019/01/09  15:00:00,19.91,5.0,14.909924896770587,4.17,0.0,4.98,4.17
2019/01/09  16:00:00,20.1,5.8,14.302930518096225,3.43,0.0,5.01,3.43
2019/01/09  17:00:00,20.27,4.8,15.473853653779116,3.29,0.0,5.03,3.29
2019/01/09  18:00:00,20.42,3.28,17.14272131482872,2.09,0.0,5.03,2.09
2019/01/09  19:00:00,20.54,1.7,18.843943227722562,1.42,0.0,5.03,1.42
2019/01/09  20:00:00,19.74,0.55,19.19190452375953,0.0,0.0,2.58,0.0
2019/01/09  21:00:00,18.53,-0.38,18.902529546121013,0.0,0.0,0.14,0.0
2019/01/09  22:00:00,18.04,-1.35,19.385717781645518,0.0,0.0,0.14,0.0
2019/01/09  23:00:00,17.65,-1.82,19.47107960056855,0.0,0.0,0.14,0.0
2019/01/09  23:59:59,17.36,-2.05,19.41199334972226,0.0,0.0,0.14,0.0
2019/01/10  01:00:00,17.08,-2.33,19.406763086572415,0.0,0.0,0.14,0.0
2019/01/10  02:00:00,16.81,-2.77,19.583254795781762,0.0,0.0,0.14,0.0
2019/01/10  03:00:00,16.54,-3.2,19.738648408764412,0.0,0.0,0.14,0.0
2019/01/10  04:00:00,16.27,-3.67,19.945733315929942,0.0,0.0,0.14,0.0
2019/01/10  05:00:00,16.02,-3.65,19.674171807785072,0.0,0.0,0.14,0.0
2019/01/10  06:00:00,15.8,-3.45,19.246511331303054,0.0,0.0,0.14,0.0
2019/01/10  07:00:00,15.57,-3.25,18.824744152618862,0.0,0.0,0.14,0.0
2019/01/10  08:00:00,18.86,-2.38,21.239955489995353,6.83,0.0,5.03,6.83
2019/01/10  09:00:00,19.62,-1.2,20.81923720736895,5.53,0.0,5.03,5.53
2019/01/10  10:00:00,19.95,-0.07,20.028035882747083,5.66,0.0,5.01,5.66
2019/01/10  11:00:00,20.2,3.5,16.70206610184252,3.9,0.0,4.98,3.9
2019/01/10  12:00:00,20.4,7.9,12.498460766633338,2.12,0.0,4.97,2.12
2019/01/10  13:00:00,20.56,9.0,11.555831274508765,1.02,0.0,4.96,1.02
2019/01/10  14:00:00,20.69,7.35,13.341784750510937,1.14,0.0,4.96,1.14
2019/01/10  15:00:00,20.82,5.08,15.7446580370666,2.02,0.0,4.98,2.02
2019/01/10  16:00:00,20.94,2.85,18.088109270838146,2.45,0.0,5.01,2.45
2019/01/10  17:00:00,21.05,1.1,19.947952344542525,2.78,0.0,5.03,2.78
2019/01/10  18:00:00,21.14,-0.43,21.565241356714566,1.46,0.0,5.03,1.46
2019/01/10  19:00:00,21.22,-2.0,23.22165587570942,0.79,0.0,5.03,0.79
2019/01/10  20:00:00,20.6,-3.08,23.673692987690487,0.0,0.0,2.58,0.0
2019/01/10  21:00:00,19.58,-3.9,23.48193011362679,0.0,0.0,0.14,0.0
2019/01/10  22:00:00,19.13,-4.78,23.900319247321775,0.0,0.0,0.14,0.0
2019/01/10  23:00:00,18.78,-4.1,22.879387313887655,0.0,0.0,0.14,0.0
2019/01/10  23:59:59,18.55,-2.9,21.45299315673612,0.0,0.0,0.14,0.0
2019/01/11  01:00:00,18.35,-1.7,20.04529657133234,0.0,0.0,0.14,0.0
2019/01/11  02:00:00,18.13,-1.33,19.455847552319618,0.0,0.0,0.14,0.0
2019/01/11  03:00:00,17.9,-1.3,19.203799156442518,0.0,0.0,0.14,0.0
2019/01/11  04:00:00,17.68,-1.23,18.909956288056616,0.0,0.0,0.14,0.0
2019/01/11  05:00:00,17.46,-1.43,18.88383755029823,0.0,0.0,0.14,0.0
2019/01/11  06:00:00,17.22,-1.8,19.022586155568444,0.0,0.0,0.14,0.0
2019/01/11  07:00:00,16.99,-2.12,19.112292100305595,0.0,0.0,0.14,0.0
2019/01/11  08:00:00,19.63,-2.58,22.207227694634575,5.06,0.0,5.03,5.06
2019/01/11  09:00:00,20.15,-3.0,23.150095826925057,4.4,0.0,5.03,4.4
2019/01/11  10:00:00,20.41,-3.48,23.88232388328998,5.49,0.0,5.01,5.49
2019/01/11  11:00:00,20.6,-2.02,22.629721942973653,4.56,0.0,4.98,4.56
2019/01/11  12:00:00,20.76,0.15,20.614558396409997,3.56,0.0,4.95,3.56
2019/01/11  13:00:00,20.9,2.27,18.620466379905647,1.98,0.0,4.95,1.98
2019/01/11  14:00:00,21.01,3.03,17.98476329804702,1.59,0.0,4.95,1.59
2019/01/11  15:00:00,21.12,3.4,17.7189980422284,1.96,0.0,4.97,1.96
2019/01/11  16:00:00,21.22,3.73,17.49534341203171,1.7,0.0,5.01,1.7
2019/01/11  17:00:00,21.32,2.75,18.565488370360097,1.86,0.0,5.03,1.86
2019/01/11  18:00:00,21.39,1.35,20.044909353456767,0.71,0.0,5.03,0.71
2019/01/11  19:00:00,21.53,-0.05,21.58304665977999,0.25,0.0,5.03,0.25
2019/01/11  20:00:00,21.15,-0.78,21.921622160471664,0.0,0.0,2.58,0.0
2019/01/11  21:00:00,20.22,-1.2,21.421228379832858,0.0,0.0,0.14,0.0
2019/01/11  22:00:00,19.87,-1.68,21.54657279811638,0.0,0.0,0.14,0.0
2019/01/11  23:00:00,19.53,-1.73,21.257054826691775,0.0,0.0,0.14,0.0
2019/01/11  23:59:59,19.27,-1.7,20.969545038096776,0.0,0.0,0.14,0.0
2019/01/12  01:00:00,19.02,-1.62,20.644725338318185,0.0,0.0,0.14,0.0
2019/01/12  02:00:00,18.87,0.57,18.29823170675212,0.0,0.0,0.14,0.0
2019/01/12  03:00:00,18.81,3.4,15.40882191970084,0.0,0.0,0.14,0.0
2019/01/12  04:00:00,18.78,6.28,12.507091095506661,0.0,0.0,0.14,0.0
2019/01/12  05:00:00,18.63,5.5,13.13348616320847,0.0,0.0,0.14,0.0
2019/01/12  06:00:00,18.38,3.5,14.879937202851622,0.0,0.0,0.14,0.0
2019/01/12  07:00:00,18.21,3.6,14.608157138958225,0.0,0.0,0.14,0.0
2019/01/12  08:00:00,20.21,4.03,16.182111386369776,2.31,0.0,5.03,2.31
2019/01/12  09:00:00,20.55,4.4,16.14607545298712,1.82,0.0,5.03,1.82
2019/01/12  10:00:00,20.75,4.72,16.02474207599949,2.26,0.0,5.01,2.26
2019/01/12  11:00:00,20.91,6.08,14.838013852131802,1.52,0.0,4.97,1.52
2019/01/12  12:00:00,21.05,7.85,13.200312766331319,0.76,0.0,4.95,0.76
2019/01/12  13:00:00,21.36,9.57,11.788697032507137,0.28,0.0,4.95,0.28
2019/01/12  14:00:00,21.62,10.07,11.545713477823657,0.24,0.0,4.95,0.24
2019/01/12  15:00:00,21.72,10.25,11.472459006273933,0.28,0.0,4.97,0.28
2019/01/12  16:00:00,21.9,10.38,11.525029382723762,0.25,0.0,5.01,0.25
2019/01/12  17:00:00,22.01,9.72,12.288580794887201,0.25,0.0,5.03,0.25
2019/01/12  18:00:00,22.37,8.9,13.469700727794725,0.12,0.0,5.03,0.12
2019/01/12  19:00:00,22.65,8.03,14.620257851874191,0.04,0.0,5.03,0.04
2019/01/12  20:00:00,22.49,6.9,15.593763125605422,0.0,0.0,2.58,0.0
2019/01/12  21:00:00,21.59,5.7,15.885015937877075,0.0,0.0,0.14,0.0
2019/01/12  22:00:00,21.16,4.5,16.663227887300607,0.0,0.0,0.14,0.0
2019/01/12  23:00:00,20.82,3.0,17.820040598513145,0.0,0.0,0.14,0.0
2019/01/12  23:59:59,20.53,1.4,19.129789672332414,0.0,0.0,0.14,0.0
2019/01/13  01:00:00,20.22,-0.2,20.421588495938007,0.0,0.0,0.14,0.0
2019/01/13  02:00:00,19.97,-0.23,20.199198661734865,0.0,0.0,0.14,0.0
2019/01/13  03:00:00,19.77,0.2,19.567340131295694,0.0,0.0,0.14,0.0
2019/01/13  04:00:00,19.57,0.68,18.89376626623725,0.0,0.0,0.14,0.0
2019/01/13  05:00:00,19.31,-0.55,19.85786711155472,0.0,0.0,0.14,0.0
2019/01/13  06:00:00,19.03,-1.45,20.48167434718907,0.0,0.0,0.14,0.0
2019/01/13  07:00:00,18.77,-2.05,20.822538842748703,0.0,0.0,0.14,0.0
2019/01/13  08:00:00,20.58,-1.68,22.25700189134816,2.54,0.0,5.03,2.54
2019/01/13  09:00:00,20.87,-1.05,21.91631369115605,2.26,0.0,5.03,2.26
2019/01/13  10:00:00,21.04,-0.38,21.410637247413067,3.23,0.0,5.01,3.23
2019/01/13  11:00:00,21.17,1.6,19.57202537105456,2.41,0.0,4.99,2.41
2019/01/13  12:00:00,21.29,4.0,17.2867305805139,1.53,0.0,4.96,1.53
2019/01/13  13:00:00,21.43,6.4,15.026101596026331,0.34,0.0,4.95,0.34
2019/01/13  14:00:00,21.68,7.45,14.229487180147395,0.28,0.0,4.95,0.28
2019/01/13  15:00:00,21.72,7.97,13.749755097283723,0.32,0.0,4.97,0.32
2019/01/13  16:00:00,21.9,8.55,13.345079930824456,0.28,0.0,5.0,0.28
2019/01/13  17:00:00,21.95,7.5,14.447328998411166,0.29,0.0,5.03,0.29
2019/01/13  18:00:00,22.25,5.83,16.427052905154184,0.16,0.0,5.03,0.16
2019/01/13  19:00:00,22.53,4.2,18.328504223103156,0.08,0.0,5.03,0.08
